년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2018-06,제주시,오라동,과실 및 채소 소매업,400,46037100,17249957.46,2020-12-15
2018-06,제주시,오라동,관광 민예품 및 선물용품 소매업,976,84762800,17249957.46,2020-12-15
2018-06,제주시,오라동,그외 기타 스포츠시설 운영업,2,72000,17249957.46,2020-12-15
2018-06,제주시,오라동,그외 기타 종합 소매업,3206,134832610,17249957.46,2020-12-15
2018-06,제주시,오라동,기타 외국식 음식점업,143,2707500,17249957.46,2020-12-15
2018-06,제주시,오라동,기타 주점업,44,9170000,17249957.46,2020-12-15
2018-06,제주시,오라동,기타음식료품위주종합소매업,65,2517680,17249957.46,2020-12-15
2018-06,제주시,오라동,비알콜 음료점업,2123,28777020,17249957.46,2020-12-15
2018-06,제주시,오라동,빵 및 과자류 소매업,954,23592000,17249957.46,2020-12-15
2018-06,제주시,오라동,서양식 음식점업,1733,32260505,17249957.46,2020-12-15
2018-06,제주시,오라동,수산물 소매업,35,6608930,17249957.46,2020-12-15
2018-06,제주시,오라동,슈퍼마켓,7567,186026830,17249957.46,2020-12-15
2018-06,제주시,오라동,스포츠 및 레크레이션 용품 임대업,563,95606380,17249957.46,2020-12-15
2018-06,제주시,오라동,여관업,292,16360800,17249957.46,2020-12-15
2018-06,제주시,오라동,여행사업,33,32114300,17249957.46,2020-12-15
2018-06,제주시,오라동,욕탕업,24,522000,17249957.46,2020-12-15
2018-06,제주시,오라동,육류 소매업,852,53137920,17249957.46,2020-12-15
2018-06,제주시,오라동,일반유흥 주점업,23,6570000,17249957.46,2020-12-15
2018-06,제주시,오라동,일식 음식점업,178,29436900,17249957.46,2020-12-15
2018-06,제주시,오라동,자동차 임대업,589,36520890,17249957.46,2020-12-15
2018-06,제주시,오라동,중식 음식점업,117,2025500,17249957.46,2020-12-15
2018-06,제주시,오라동,차량용 가스 충전업,161,16926060,17249957.46,2020-12-15
2018-06,제주시,오라동,차량용 주유소 운영업,12003,602543747,17249957.46,2020-12-15
2018-06,제주시,오라동,체인화 편의점,12414,106802480,17249957.46,2020-12-15
2018-06,제주시,오라동,한식 음식점업,20549,799631624,17249957.46,2020-12-15
2018-06,제주시,오라동,화장품 및 방향제 소매업,26,11081850,17249957.46,2020-12-15
2018-06,제주시,외도동,건강보조식품 소매업,10,1230740,10477008.91,2020-12-15
2018-06,제주시,외도동,과실 및 채소 소매업,143,16165100,10477008.91,2020-12-15
2018-06,제주시,외도동,관광 민예품 및 선물용품 소매업,2,852000,10477008.91,2020-12-15
2018-06,제주시,외도동,그외 기타 종합 소매업,4,2600000,10477008.91,2020-12-15
2018-06,제주시,외도동,기타 외국식 음식점업,1006,25097300,10477008.91,2020-12-15
2018-06,제주시,외도동,기타 주점업,74,14910000,10477008.91,2020-12-15
2018-06,제주시,외도동,기타음식료품위주종합소매업,478,41345470,10477008.91,2020-12-15
2018-06,제주시,외도동,비알콜 음료점업,788,11026380,10477008.91,2020-12-15
2018-06,제주시,외도동,빵 및 과자류 소매업,3873,54675785,10477008.91,2020-12-15
2018-06,제주시,외도동,서양식 음식점업,2658,62705260,10477008.91,2020-12-15
2018-06,제주시,외도동,수산물 소매업,235,20377000,10477008.91,2020-12-15
2018-06,제주시,외도동,슈퍼마켓,19426,524034460,10477008.91,2020-12-15
2018-06,제주시,외도동,스포츠 및 레크레이션 용품 임대업,289,10535300,10477008.91,2020-12-15
